Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,LATITUDE,LONGTITUED,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,CRASH_DATE,CRASH_TIME,DateTime,grav_min,grav_max,count,gravMerged,severity
2.016E+11,2016,3,28,1500,1,1,1,1,3,55,A7-Sens Lyon vers*Marsei,,nan,nan,130,1,7,,,1,3,275,0,0,1,1,0,90,1,0,1,99,3/28/2016,15:00,3/28/2016,1,3,3,2,1
2.016E+11,2016,5,25,1140,1,2,3,1,6,115,AVENUE FELIX FAURE,M,48.8381,2.28092,750,4,,,,2,0,,,0,1,1,0,70,1,0,1,3,5/25/2016,11:40,5/25/2016,1,2,2,0,0
2.016E+11,2016,12,19,1115,1,1,1,1,2,161,AUTOROUTE A6,M,48.70204,2.3081,910,1,6,,,3,6,13,600,0,1,1,10,210,1,0,1,99,12/19/2016,11:15,12/19/2016,1,2,2,0,0
2.014E+11,2014,2,3,645,2,2,6,1,3,97,JEAN MOULIN (AVENUE),,nan,nan,910,3,33,,,1,2,8,0,0,1,2,0,150,1,0,1,3,2/3/2014,6:45,2/3/2014,2,2,1,0,0
2.013E+11,2013,11,19,1330,1,1,1,1,1,644,,M,50.01742,1.39831,760,3,126,,,2,2,7,0,0,1,2,0,57,1,0,1,99,11/19/2013,13:30,11/19/2013,1,2,3,0,0
2.015E+11,2015,11,20,115,5,2,1,1,6,507,RUE du ONZE NOVEMBRE,M,49.85159,2.57303,800,4,0,,,2,0,,,0,0,1,0,65,1,0,1,0,11/20/2015,1:15,11/20/2015,3,3,1,1,1
2.015E+11,2015,4,6,1830,1,2,2,1,3,55,"9, ROTONDE (RUE DE LA)",M,43.30048,5.3832,130,4,0,,,1,1,,,0,2,1,0,40,1,0,1,0,4/6/2015,18:30,4/6/2015,1,2,2,0,0
2.014E+11,2014,9,16,1530,1,2,1,1,3,119,AVENUE JEAN JAURES,,nan,nan,750,4,0,,,2,3,,,1,1,1,0,0,1,0,5,0,9/16/2014,15:30,9/16/2014,1,2,2,0,0
2.013E+11,2013,6,14,1820,1,2,6,1,5,18,RESISTANCE (PLACE DE LA),,nan,nan,410,4,0,,,2,2,0,0,0,1,1,0,0,1,0,1,0,6/14/2013,18:20,6/14/2013,1,2,3,0,0
2.016E+11,2016,10,12,745,2,2,2,1,3,63,V.HUGO/FERME RICHEMONT,M,44.835,-0.57205,330,4,,,,2,2,,,0,1,1,0,0,1,0,1,0,10/12/2016,7:45,10/12/2016,1,2,2,0,0
2.015E+11,2015,6,1,1500,1,2,1,1,1,422,RUE BORDELONGUE,M,43.19966,-0.6044,640,3,9,,,2,2,0,210,0,0,3,0,60,1,0,1,0,6/1/2015,15:00,6/1/2015,1,2,2,0,0
2.016E+11,2016,5,10,1850,1,2,1,2,6,7,"96 BIS, BOURG-LA-REINE (",,nan,nan,920,3,0,,,2,2,,,0,1,1,0,90,2,0,1,0,5/10/2016,18:50,5/10/2016,1,2,2,0,0
2.013E+11,2013,7,17,1130,1,1,1,1,6,33,,A,0,0,971,3,6,,,2,2,13,900,0,0,2,0,61,1,0,1,0,7/17/2013,11:30,7/17/2013,1,3,5,1,1
2.013E+11,2013,10,18,2135,4,2,1,1,7,85,POILLOT (RUE EDMOND),M,48.43278,1.51064,280,4,,,,2,2,,,0,1,1,0,0,0,0,1,99,10/18/2013,21:35,10/18/2013,2,2,1,0,0
2.013E+11,2013,1,4,1920,5,2,1,1,2,108,"122, RUE DU FAUBOURG SAI",,nan,nan,750,4,0,,,1,1,,,0,1,1,0,140,1,0,1,0,1/4/2013,19:20,1/4/2013,1,2,2,0,0
2.013E+11,2013,12,3,1004,1,2,1,1,6,63,RUE JEAN JAURES,M,46.8254,1.70022,360,4,,,,0,2,,,0,1,1,0,80,1,0,1,0,12/3/2013,10:04,12/3/2013,1,2,2,0,0
2.015E+11,2015,1,16,630,5,2,1,1,3,119,"209, AVENUE JEAN JAURES",,nan,nan,750,4,0,,,2,2,,,0,1,1,0,25,1,0,1,0,1/16/2015,6:30,1/16/2015,1,2,2,0,0
2.016E+11,2016,12,20,1445,1,1,2,8,3,299,,M,48.48222,-1.96177,220,3,795,,,2,2,1,297,0,1,1,0,0,2,5,1,99,12/20/2016,14:45,12/20/2016,1,3,2,1,1
2.015E+11,2015,10,19,1815,1,2,2,1,3,281,AVE DE L'YSER,M,44.84197,-0.66076,330,4,0,,,2,2,,,2,1,1,0,0,1,0,1,3,10/19/2015,18:15,10/19/2015,1,3,2,1,1
2.014E+11,2014,6,22,620,1,2,1,1,1,173,RUE DU GENERAL DE GAULLE,M,49.6612,-1.68091,500,3,45,,,2,2,24,654,0,1,1,0,0,1,0,1,0,6/22/2014,6:20,6/22/2014,1,2,3,0,0
2.016E+11,2016,3,2,1240,1,2,1,1,6,59,"0, GUEROUX (RUE)",,nan,nan,930,4,0,,,1,1,,,0,1,1,0,0,1,0,1,0,3/2/2016,12:40,3/2/2016,1,2,2,0,0
2.013E+11,2013,9,11,800,1,1,1,7,1,258,,M,46.818,0.423,860,3,749,,,2,2,30,700,0,0,1,76,0,1,0,1,99,9/11/2013,8:00,9/11/2013,1,3,2,1,1
2.013E+11,2013,10,15,845,1,1,1,3,2,139,,M,47.98462,-1.69555,350,2,137,,,3,2,32,500,0,2,1,10,90,2,0,1,0,10/15/2013,8:45,10/15/2013,1,3,2,1,1
2.013E+11,2013,3,23,1300,1,1,1,8,6,819,,M,0,0,20,3,946,,,2,2,62,28,0,1,1,0,60,1,0,3,99,3/23/2013,13:00,3/23/2013,4,4,1,1,1
2.016E+11,2016,8,11,1145,1,2,1,1,3,390,D974,M,47.28218,5.00884,210,3,974,,,2,2,45,0,0,1,1,0,74,1,0,1,0,8/11/2016,11:45,8/11/2016,1,3,3,1,1
2.015E+11,2015,7,17,1559,1,2,3,1,3,114,"27, LAGRANGE (AVENUE LEO",,nan,nan,870,4,,,,2,2,,,0,1,1,0,60,1,0,1,0,7/17/2015,15:59,7/17/2015,1,2,2,0,0
2.013E+11,2013,6,23,1800,1,2,1,1,3,10,,M,0,0,780,3,45,,,2,2,0,0,0,1,1,0,0,1,0,1,99,6/23/2013,18:00,6/23/2013,1,3,3,1,1
2.015E+11,2015,6,23,1040,1,2,1,1,2,774,Route Départementale 940,M,50.95889,1.82661,620,3,940,,,2,2,1,0,0,1,1,0,70,1,0,1,99,6/23/2015,10:40,6/23/2015,1,3,2,1,1
2.013E+11,2013,7,27,1625,1,2,1,1,6,582,BD CHARLES DE GAULLE,M,48.9721,2.2565,950,3,14,,,2,3,2,500,2,1,1,,,1,0,1,99,7/27/2013,16:25,7/27/2013,1,2,2,0,0
2.014E+11,2014,1,30,1015,1,1,1,3,6,117,DEPARTEMENTALE 9,,nan,nan,130,3,9,,,1,1,,,0,2,2,0,50,2,0,1,99,1/30/2014,10:15,1/30/2014,2,2,1,0,0
2.016E+11,2016,3,5,948,1,2,2,1,2,238,LIBERTÉ/LANJUINAIS,M,48.1079,-1.68206,350,4,,,,3,4,,,0,1,1,10,40,1,5,1,99,3/5/2016,9:48,3/5/2016,2,2,3,0,0
2.016E+11,2016,11,24,1515,2,2,1,1,6,313,RUE DE MEHECOURT,M,49.3545,2.24925,600,4,,,,2,1,,,0,1,2,0,54,1,0,3,99,11/24/2016,15:15,11/24/2016,1,3,2,1,1
2.013E+11,2013,10,25,310,4,1,1,2,6,5,AUTOROUTE A1,M,48.9588,2.46498,930,1,1,,,3,4,11,700,0,1,1,15,140,2,0,1,99,10/25/2013,3:10,10/25/2013,1,4,2,1,1
2.015E+11,2015,10,13,1855,2,1,1,8,4,102,RD 62,M,44.2957,2.60032,120,3,62,,,2,2,6,800,0,1,1,0,71,1,0,1,0,10/13/2015,18:55,10/13/2015,1,3,3,1,1
2.015E+11,2015,2,11,2030,5,2,3,1,6,55,"18, AV DE LA CROIX ROUG",M,43.33054,5.43059,130,3,908,,,2,0,,,0,1,1,0,0,1,0,1,0,2/11/2015,20:30,2/11/2015,1,2,3,0,0
2.013E+11,2013,2,6,1800,2,2,1,1,3,55,"., BD PAUL CLAUDEL",,nan,nan,130,4,,,,0,1,,,0,0,0,50,70,0,0,1,99,2/6/2013,18:00,2/6/2013,1,3,2,1,1
2.014E+11,2014,4,11,1755,1,2,1,1,6,5,MOULIN DE LA VILLE (CHEM,,nan,nan,930,4,0,,,2,2,,,0,1,1,0,60,1,0,1,0,4/11/2014,17:55,4/11/2014,1,2,2,0,0
2.014E+11,2014,9,6,2006,5,2,1,1,3,120,PORTE DES LILAS,,nan,nan,750,4,0,,,1,4,28,300,0,1,1,15,140,1,1,1,0,9/6/2014,20:06,9/6/2014,1,2,2,0,0
2.016E+11,2016,1,29,1645,1,1,1,1,2,54,,M,0,0,630,3,909,,,2,0,5,400,0,1,1,0,0,1,0,1,99,1/29/2016,16:45,1/29/2016,1,3,2,1,1
2.016E+11,2016,7,10,1545,1,1,1,1,4,157,RN 147,M,46.54861,0.40602,860,2,147,,,2,2,47,700,0,1,1,0,0,1,0,1,99,7/10/2016,15:45,7/10/2016,1,2,4,0,0
2.014E+11,2014,2,21,1145,1,2,1,1,6,107,AV du dr Paul Soufron,M,45.1225,1.4149,190,3,19,,,2,0,0,0,0,0,4,0,60,1,0,1,99,2/21/2014,11:45,2/21/2014,1,3,2,1,1
2.015E+11,2015,11,5,1945,3,1,1,1,3,115,,M,48.742,6.15585,540,3,657,,,2,3,5,800,0,1,1,0,144,1,5,1,99,11/5/2015,19:45,11/5/2015,1,3,3,1,1
2.013E+11,2013,7,12,2225,5,2,1,1,5,10,"141, JAURES (AVENUE JEAN",,nan,nan,900,3,465,,,2,2,27,228,0,1,1,0,70,1,0,1,99,7/12/2013,22:25,7/12/2013,1,3,3,1,1
2.014E+11,2014,6,1,1645,1,1,1,1,7,185,,M,44.9255,1.62592,460,3,840,,,0,0,72,800,0,2,2,0,73,1,0,1,0,6/1/2014,16:45,6/1/2014,3,3,1,1,1
2.014E+11,2014,9,11,2353,5,2,1,1,3,85,"30, CASSEAUX (AVE DES) (",,nan,nan,870,4,0,,,2,2,,,0,1,1,0,60,1,0,1,0,9/11/2014,23:53,9/11/2014,1,2,4,0,0
2.013E+11,2013,10,24,735,5,2,3,1,6,646,PARC DE CLAGNY,,nan,nan,780,4,,,,2,2,,,1,0,1,0,110,1,5,1,0,10/24/2013,7:35,10/24/2013,1,3,2,1,1
2.014E+11,2014,2,11,1630,1,2,3,2,6,107,"13, RUE EBLE",,nan,nan,750,4,0,,,1,1,,,0,1,1,0,50,2,0,1,3,2/11/2014,16:30,2/11/2014,1,2,2,0,0
2.014E+11,2014,9,14,1345,1,1,1,1,6,153,,M,0,0,370,1,10,,,3,6,192,496,0,1,1,0,0,1,7,1,0,9/14/2014,13:45,9/14/2014,4,4,1,1,1
2.013E+11,2013,2,20,830,1,2,1,1,3,40,"1, ETIENNE DOLET",,nan,nan,920,4,0,,,2,2,,,0,2,1,0,60,1,0,1,99,2/20/2013,8:30,2/20/2013,1,2,3,0,0
2.014E+11,2014,9,11,1000,1,2,1,1,3,73,BOULEVARD DU NORD,M,48.7585,2.37044,940,4,,,,2,2,,,0,1,1,0,0,1,0,1,99,9/11/2014,10:00,9/11/2014,1,2,2,0,0
2.016E+11,2016,5,19,1515,1,2,4,1,1,60,54 rue principale,M,47.7234,7.15015,680,3,26,,,2,2,14,850,0,3,1,0,70,1,0,1,0,5/19/2016,15:15,5/19/2016,1,3,2,1,1
2.014E+11,2014,11,7,1910,5,2,6,1,6,238,LORIETTES/BOSPHORE,M,48.0839,-1.67686,350,4,,,,2,2,,,2,1,1,0,0,1,5,1,99,11/7/2014,19:10,11/7/2014,1,2,2,0,0
2.015E+11,2015,10,10,1820,1,2,1,1,7,545,RD810,M,43.35018,-1.74752,640,3,810,,,2,2,35,500,0,2,2,0,0,1,0,1,99,10/10/2015,18:20,10/10/2015,3,3,1,1,1
2.016E+11,2016,6,22,1200,1,1,2,1,3,164,la maison bertin,M,0,0,440,3,758,,,2,2,12,588,0,1,1,0,70,2,0,1,0,6/22/2016,12:00,6/22/2016,1,3,2,1,1
2.015E+11,2015,7,3,1445,1,1,1,1,3,338,,M,0,0,590,3,55,,,2,2,,,0,1,4,0,60,1,0,1,99,7/3/2015,14:45,7/3/2015,1,3,2,1,1
2.013E+11,2013,2,26,1405,1,2,1,1,2,109,"14, RUE BERGERE",,nan,nan,750,4,0,,,1,1,,,0,1,1,0,30,1,0,1,99,2/26/2013,14:05,2/26/2013,1,2,2,0,0
2.013E+11,2013,7,14,50,3,2,1,1,7,362,ROUTE DE BEAUVALLON,,nan,nan,260,3,111,,,2,2,0,180,0,2,2,0,70,1,0,3,99,7/14/2013,0:50,7/14/2013,1,2,2,0,0
2.013E+11,2013,12,23,1700,2,2,1,1,6,88,"2, GORBELLA (BD DE)",,nan,nan,60,4,0,,,1,1,,,0,1,3,0,0,1,4,1,0,12/23/2013,17:00,12/23/2013,1,3,2,1,1
2.016E+11,2016,4,28,1442,1,1,1,1,6,286,RD 999 - SALMANAC,M,43.9203,2.82368,120,3,999,,,2,2,70,230,0,1,1,0,75,1,0,3,99,4/28/2016,14:42,4/28/2016,3,3,2,2,1
2.013E+11,2013,7,24,1805,1,1,1,7,3,270,A46S   47.880 A 49.160,,nan,nan,690,1,46,,,1,2,48,900,0,2,3,8,112,1,0,1,99,7/24/2013,18:05,7/24/2013,2,3,4,1,1
2.014E+11,2014,5,7,2000,1,1,1,1,3,10,AUTOROUTE A86,M,48.8913,2.47295,930,1,86,,,1,3,12,900,0,1,1,15,105,1,0,1,0,5/7/2014,20:00,5/7/2014,1,3,2,1,1
2.013E+11,2013,1,25,900,1,2,1,1,3,113,"91, RUE BARRAULT",,nan,nan,750,4,0,,,2,1,,,0,1,1,0,50,1,0,1,0,1/25/2013,9:00,1/25/2013,1,2,2,0,0
2.016E+11,2016,9,16,1020,1,2,1,1,1,55,"137, AYGALADES (AVENUE D",M,43.34243,5.36544,130,4,0,,,2,2,,,0,1,1,0,80,1,0,1,99,9/16/2016,10:20,9/16/2016,1,2,2,0,0
2.014E+11,2014,7,3,2040,1,2,1,1,7,66,"17, ABELIN (AVENUE PIERR",M,46.80726,0.54303,860,3,910,,,2,2,23,700,0,1,1,30,40,1,0,1,99,7/3/2014,20:40,7/3/2014,3,3,1,1,1
2.014E+11,2014,3,20,1600,1,2,1,1,1,79,RUE DU MOUTON BLANC,M,0,0,790,3,41,,,2,2,0,420,0,2,2,0,5,1,0,1,0,3/20/2014,16:00,3/20/2014,1,3,2,1,1
2.015E+11,2015,9,21,1850,1,2,1,1,1,63,R EDOUARD VAILLANT,M,48.9246,2.2092,950,3,41,,,2,2,0,200,0,1,1,,,1,0,1,99,9/21/2015,18:50,9/21/2015,1,2,3,0,0
2.014E+11,2014,11,5,2314,5,2,1,8,5,290,"0, ROUTE DE LYON",,nan,nan,690,3,318,,,3,3,3,0,3,1,1,0,137,2,0,1,99,11/5/2014,23:14,11/5/2014,2,4,3,2,1
2.014E+11,2014,10,22,1100,1,1,1,1,4,500,AUTOROUTE A15,,nan,nan,950,1,15,,,3,4,24,200,0,1,1,,,1,0,1,99,10/22/2014,11:00,10/22/2014,1,3,4,3,1
2.014E+11,2014,5,16,1710,1,2,2,1,3,98,"0, CHEVAL BLANC ( AV. DU",M,47.7679,-3.35128,560,9,0,,,2,0,,,0,2,1,0,0,1,0,1,0,5/16/2014,17:10,5/16/2014,1,2,2,0,0
2.014E+11,2014,10,7,935,1,2,1,2,3,46,"., PROFESSEUR CADIOT (AV",,nan,nan,940,4,0,,,2,0,,,0,1,1,0,0,2,0,1,0,10/7/2014,9:35,10/7/2014,2,2,2,0,0
2.013E+11,2013,1,10,755,1,2,7,2,6,108,"34, AVENUE MARCEAU",,nan,nan,750,4,0,,,2,3,,,3,1,1,0,160,2,0,1,0,1/10/2013,7:55,1/10/2013,2,2,1,0,0
2.013E+11,2013,1,11,920,1,2,3,1,3,17,"786, MAURICE THOREZ (AV)",,nan,nan,940,4,0,,,1,2,,,0,1,1,0,0,2,0,1,0,1/11/2013,9:20,1/11/2013,2,2,2,0,0
2.016E+11,2016,8,11,1125,1,2,1,1,2,415,"12, JEAN RUE DU DOCTEUR",M,45.73938,-0.61848,170,4,0,,,2,2,,,0,1,1,0,85,1,0,1,0,8/11/2016,11:25,8/11/2016,1,2,2,0,0
2.016E+11,2016,1,21,1720,1,2,1,1,6,555,"999, RUE JULES AMILHAU",,nan,nan,310,4,0,,,2,2,,,0,1,1,0,0,1,0,1,0,1/21/2016,17:20,1/21/2016,1,3,2,1,1
2.015E+11,2015,1,14,1325,1,2,1,2,1,17,"52-54, MUSSELBURGH (R DE",,nan,nan,940,4,0,,,2,2,,,0,1,1,0,0,2,0,1,3,1/14/2015,13:25,1/14/2015,2,3,2,1,1
2.016E+11,2016,7,22,1645,1,1,1,3,4,39,,M,45.556,5.751,730,1,43,,,3,4,67,300,0,1,1,20,210,4,0,1,0,7/22/2016,16:45,7/22/2016,1,4,4,1,1
2.013E+11,2013,12,6,1940,5,1,1,1,1,483,17 AV LAHANCHIPIA,M,43.4007,-1.62779,640,4,,,,2,2,,,0,2,1,0,60,1,0,1,99,12/6/2013,19:40,12/6/2013,2,2,1,0,0
2.015E+11,2015,8,18,1645,1,2,1,1,6,197,,M,46.71813,2.52116,180,9,0,,,0,0,,,0,0,1,0,0,1,6,1,0,8/18/2015,16:45,8/18/2015,1,3,2,1,1
2.016E+11,2016,1,29,1640,1,2,5,8,3,116,AVENUE BUGEAUD,M,48.8714,2.27756,750,4,,,,2,2,,,0,1,1,0,0,1,0,1,0,1/29/2016,16:40,1/29/2016,1,2,2,0,0
2.016E+11,2016,6,23,745,1,1,1,1,1,10,,M,45.844,4.604,690,2,7,,N,2,0,28,0,0,2,1,0,70,1,0,1,99,6/23/2016,7:45,6/23/2016,3,3,2,2,1
2.015E+11,2015,7,13,2355,5,2,1,1,7,21,RUE DE LA VALLEE,M,49.8922,2.30794,800,4,0,,,2,3,,,0,1,1,0,0,1,0,1,0,7/13/2015,23:55,7/13/2015,1,2,3,0,0
2.015E+11,2015,1,27,2230,5,2,9,1,3,378,BONPAIN RUE DE L'ABBE,,nan,nan,590,3,0,,,2,1,,,0,1,1,0,0,1,0,1,0,1/27/2015,22:30,1/27/2015,1,2,2,0,0
2.016E+11,2016,12,1,2345,3,2,2,1,3,113,AVENUE DE LA PORTE D ITA,M,48.8189,2.35952,750,4,,,,2,0,,,0,1,1,0,0,1,5,1,0,12/1/2016,23:45,12/1/2016,1,2,2,0,0
2.014E+11,2014,10,19,1715,1,2,2,1,3,258,Le haut de la Rue,M,49.185,0.231,270,4,,,,,,,,,,,,,,,,,10/19/2014,17:15,10/19/2014,1,3,3,2,1
2.015E+11,2015,8,27,745,2,1,1,3,1,271,RD 22,M,49.0845,2.0526,950,3,22,,,2,2,19,100,0,0,3,,,2,0,1,99,8/27/2015,7:45,8/27/2015,2,3,2,1,1
2.014E+11,2014,11,29,2315,5,2,1,1,3,41,GAGNEE (R),,nan,nan,940,2,,,,3,0,,,0,1,1,0,90,1,0,1,0,11/29/2014,23:15,11/29/2014,1,3,2,1,1
2.016E+11,2016,6,10,1730,1,2,2,1,3,387,"0, RENE BINET (RUE)",M,48.18724,3.30492,890,3,146,,,2,2,0,0,0,1,1,0,38,1,0,1,0,6/10/2016,17:30,6/10/2016,1,3,3,1,1
2.013E+11,2013,12,13,215,4,1,1,2,7,408,,M,48.56511,5.03676,520,2,67,,,2,2,12,500,0,1,2,0,78,2,0,1,99,12/13/2013,2:15,12/13/2013,3,3,1,1,1
2.015E+11,2015,2,8,1645,1,2,5,1,3,119,"107, RUE DE L OURCQ",,nan,nan,750,4,0,,,1,1,,,0,1,1,0,0,1,0,1,0,2/8/2015,16:45,2/8/2015,1,2,2,0,0
2.015E+11,2015,3,31,815,1,1,1,1,5,67,,M,0,0,130,1,7,,,3,3,214,500,0,1,1,25,105,1,0,1,0,3/31/2015,8:15,3/31/2015,1,2,3,0,0
2.014E+11,2014,9,2,1730,1,2,1,1,2,136,"., MAS-DONAT (DU)",M,42.71329,2.90553,660,4,0,,,1,0,,,0,1,1,0,60,1,0,1,99,9/2/2014,17:30,9/2/2014,1,2,3,0,0
2.015E+11,2015,12,16,1715,3,2,1,1,6,193,GARENNES (RUE DES),M,50.96464,1.87929,620,4,0,,,2,2,1,0,0,0,0,0,0,0,0,0,0,12/16/2015,17:15,12/16/2015,1,3,2,1,1
2.015E+11,2015,8,25,1745,1,1,1,2,1,283,D405,M,49.08012,3.03071,770,3,405,,,2,0,0,647,0,2,2,0,60,2,0,1,99,8/25/2015,17:45,8/25/2015,3,4,2,2,1
2.015E+11,2015,4,29,1630,1,2,1,1,6,395,"386, LIBERATION (AVENUE",,nan,nan,540,4,0,,,2,2,,,0,0,1,0,0,1,0,1,0,4/29/2015,16:30,4/29/2015,1,2,3,0,0
2.013E+11,2013,9,26,1840,1,2,1,1,2,115,"17, BOULEVARD DE GRENELL",,nan,nan,750,4,0,,,1,1,,,1,1,0,0,0,1,0,1,99,9/26/2013,18:40,9/26/2013,1,2,2,0,0
2.015E+11,2015,4,21,1150,1,2,1,1,3,187,"5, MERMOZ (RUE JEAN)",M,46.03519,4.06243,420,4,0,,,2,2,,,0,1,1,0,60,1,0,1,0,4/21/2015,11:50,4/21/2015,1,2,2,0,0
2.015E+11,2015,9,16,2045,3,1,1,6,5,163,A46N   2.930 A 7.065,,nan,nan,690,1,46,,,3,3,6,258,0,0,0,0,0,0,0,1,0,9/16/2015,20:45,9/16/2015,1,4,4,3,1
2.013E+11,2013,2,19,1600,1,2,2,1,6,445,RUE SAMONZET/AV FOCH,M,43.2972,-0.36648,640,4,,,,1,1,,,0,1,1,0,0,1,0,1,0,2/19/2013,16:00,2/19/2013,1,2,3,0,0
2.013E+11,2013,10,2,1215,1,1,1,1,3,299,,M,nan,nan,340,4,0,,,2,2,0,0,0,2,3,29,0,1,0,1,99,10/2/2013,12:15,10/2/2013,1,3,2,1,1
2.016E+11,2016,5,5,1105,1,2,2,1,7,118,"71, RUE BELLIARD",M,48.8972,2.34229,750,4,,,,1,1,,,0,1,1,0,25,1,0,1,99,5/5/2016,11:05,5/5/2016,2,2,1,0,0
2.016E+11,2016,7,19,1400,1,2,7,1,3,109,PLACE DU HAVRE,M,48.8756,2.32657,750,4,,,,2,4,,,0,1,1,0,0,1,0,0,0,7/19/2016,14:00,7/19/2016,1,2,3,0,0
2.015E+11,2015,9,16,845,1,1,1,1,3,91,", GEORGES LEVY (Q)",M,45.5861,4.77307,690,3,386,,,2,2,9,217,0,1,1,137,102,1,0,1,0,9/16/2015,8:45,9/16/2015,1,2,2,0,0
2.016E+11,2016,7,5,610,1,1,1,1,6,33,RN 151,M,47.04706,2.33863,180,2,151,2,,1,1,21,585,0,2,3,0,40,1,3,3,99,7/5/2016,6:10,7/5/2016,4,4,1,1,1
2.015E+11,2015,4,12,210,3,1,1,1,6,238,PORTE DES LONGS CHAMPS,M,48.13767,-1.62607,350,3,0,,,3,4,,,0,1,1,0,0,1,0,1,99,4/12/2015,2:10,4/12/2015,2,2,3,0,0
2.014E+11,2014,2,17,1125,1,2,2,1,1,261,RUE D ENTRAIGUES,,nan,nan,370,4,0,,,1,1,,,0,1,1,0,60,1,0,1,3,2/17/2014,11:25,2/17/2014,1,2,3,0,0
2.015E+11,2015,5,10,1615,1,1,1,1,3,20,,M,47.10121,4.3401,710,3,4,,,2,0,,,0,1,0,0,0,0,0,1,0,5/10/2015,16:15,5/10/2015,2,3,3,2,1
2.014E+11,2014,5,13,1040,1,2,1,1,6,218,"ignor?, MENDES FRANCE PI",M,45.43711,4.37881,420,4,0,,,2,4,,,0,1,1,0,0,1,0,1,99,5/13/2014,10:40,5/13/2014,1,3,2,1,1
2.013E+11,2013,2,27,1630,1,2,1,1,2,9,"936, MASCAREIGNES (Avenu",R,0,0,974,4,0,,,2,2,,,0,2,1,0,66,1,0,1,99,2/27/2013,16:30,2/27/2013,1,3,2,1,1
2.016E+11,2016,1,9,1515,1,1,1,2,3,36,,M,0,0,560,3,769,,,2,3,1,760,3,1,0,100,60,2,5,1,0,1/9/2016,15:15,1/9/2016,2,3,4,1,1
2.014E+11,2014,4,17,1725,1,2,3,1,7,387,VOULDY (CHAUSSEE DU),,nan,nan,100,9,,,,2,2,,,2,1,1,,,1,0,1,99,4/17/2014,17:25,4/17/2014,1,2,2,0,0
2.013E+11,2013,3,31,1015,1,1,1,1,3,328,,M,0,0,70,3,579,,,2,2,35,770,0,1,1,0,107,1,5,1,99,3/31/2013,10:15,3/31/2013,1,4,2,1,1
2.015E+11,2015,8,16,2125,3,2,3,3,3,113,"N4, PETIT HAVRE (SECTEU",A,nan,nan,971,2,,,,2,2,,,0,2,2,0,0,1,0,1,99,8/16/2015,21:25,8/16/2015,1,2,3,0,0
2.014E+11,2014,12,19,1145,1,2,1,1,6,482,"16, ROUGET DE L ISLE (QU",,nan,nan,670,4,0,,,1,2,,,1,1,1,0,55,1,0,1,3,12/19/2014,11:45,12/19/2014,1,2,2,0,0
2.013E+11,2013,2,26,1410,1,2,1,1,2,382,"11, QUAI DES CELESTINS",,nan,nan,690,4,0,,,1,4,,,0,1,1,0,140,1,0,1,99,2/26/2013,14:10,2/26/2013,1,2,2,0,0
2.014E+11,2014,5,28,1445,1,1,1,7,1,343,,M,47.88282,7.30935,680,3,44,,,2,2,10,100,0,1,1,0,49,1,0,1,99,5/28/2014,14:45,5/28/2014,2,3,2,1,1
2.014E+11,2014,12,11,1130,1,2,2,1,6,106,"53 bis, RUE DE SEVRES",,nan,nan,750,4,0,,,1,1,,,0,1,1,0,30,1,5,0,0,12/11/2014,11:30,12/11/2014,1,2,2,0,0
2.015E+11,2015,12,7,1555,2,2,9,1,1,9,VAN GOGH BOULEVARD,M,50.62072,3.1315,590,4,0,,,2,2,,,0,1,1,0,0,1,0,1,0,12/7/2015,15:55,12/7/2015,1,2,2,0,0
2.014E+11,2014,9,27,1645,1,2,1,7,6,41,"72, WINSTON CHURCHILL (A",M,50.29812,2.74889,620,3,266,,,3,4,,,0,1,1,0,0,1,0,1,99,9/27/2014,16:45,9/27/2014,1,3,2,1,1
2.014E+11,2014,11,30,1630,2,1,1,1,6,73,RN 186,M,48.7538,2.37299,940,2,186,,B,3,2,19,350,0,1,1,0,0,1,0,1,99,11/30/2014,16:30,11/30/2014,1,2,2,0,0
2.014E+11,2014,6,6,2040,1,2,3,1,6,105,"4, RUE DES FOSSES SAINT",,nan,nan,750,4,0,,,2,3,,,0,1,1,0,70,1,0,1,99,6/6/2014,20:40,6/6/2014,2,2,1,0,0
2.014E+11,2014,9,6,1445,1,1,1,1,1,198,,M,0,0,201,3,84,,,2,2,2,400,0,2,3,0,0,1,0,1,99,9/6/2014,14:45,9/6/2014,2,3,2,1,1
2.013E+11,2013,5,31,750,4,2,2,1,1,63,RUE STEHELIN CAUD,,nan,nan,330,4,0,,,2,2,,,2,1,1,0,0,1,0,1,0,5/31/2013,7:50,5/31/2013,2,2,1,0,0
2.016E+11,2016,10,3,1545,1,1,1,1,6,6,,M,44.80672,6.56581,50,2,94,,,2,2,146,45,0,2,2,0,73,1,0,1,99,10/3/2016,15:45,10/3/2016,3,3,2,2,1
2.013E+11,2013,12,12,740,2,2,1,1,3,4,VICTOR HUGO AVENUE,,nan,nan,130,4,,,,4,3,,,0,1,1,0,90,1,0,1,99,12/12/2013,7:40,12/12/2013,1,2,2,0,0
2.014E+11,2014,1,9,809,3,1,1,8,3,36,A86,,nan,nan,920,1,86,,,1,3,8,0,0,1,1,0,105,2,0,1,99,1/9/2014,8:09,1/9/2014,1,3,2,1,1
